date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:01:44	4127/4127	---M--	200	added ('OK')	image/jpeg	etag:%22101f-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/hi12.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/hi12.jpg	(from http://www.fukusima.co.jp/en/company/history.html)
19:01:44	4170/4170	---M--	200	added ('OK')	image/jpeg	etag:%22104a-46086b5debc00%22	http://www.fukusima.co.jp/en/company/img/hi13.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/hi13.jpg	(from http://www.fukusima.co.jp/en/company/history.html)
19:01:45	3791/3791	---M--	200	added ('OK')	image/jpeg	etag:%22ecf-46086b5debc00%22	http://www.fukusima.co.jp/en/company/img/hi14.jpg	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/hi14.jpg	(from http://www.fukusima.co.jp/en/company/history.html)
19:01:45	933/933	---M--	200	added ('OK')	image/gif	etag:%223a5-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/company/img/network_t.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/network_t.gif	(from http://www.fukusima.co.jp/en/company/network.html)
19:01:47	91/91	---M--	200	added ('OK')	image/gif	etag:%225b-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/menu_back.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/menu_back.gif	(from http://www.fukusima.co.jp/en/css/products.css)
19:01:47	227/227	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Nov%202017%2012:59:47%20GMT	http://www.fukusima.co.jp/en/share_img/list-style01.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/share_img/list-style01.gif	(from http://www.fukusima.co.jp/en/css/products.css)
19:01:48	2899/2899	---M--	200	added ('OK')	image/gif	etag:%22b53-42a8aa0e41c00%22	http://www.fukusima.co.jp/en/products/img/product_hbg.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/img/product_hbg.gif	(from http://www.fukusima.co.jp/en/css/products.css)
19:01:48	230/230	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Nov%202017%2012:59:49%20GMT	http://www.fukusima.co.jp/en/products/super/img/bg_a01.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/super/img/bg_a01.75.delayed	(from http://www.fukusima.co.jp/en/css/products.css)
19:01:49	228/228	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2029%20Nov%202017%2012:59:49%20GMT	http://www.fukusima.co.jp/en/products/bla/img/bg_a01.gif	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/products/bla/img/bg_a01.gif	(from http://www.fukusima.co.jp/en/css/products.css)
19:01:49	94191/94191	---M--	200	added ('OK')	image/png	etag:%2216fef-5376c138481c0%22	http://www.fukusima.co.jp/en/company/img/worldmap_2.png	G:/Kyoto/Fukushima/Fukushima/www.fukusima.co.jp/en/company/img/worldmap_2.png	(from http://www.fukusima.co.jp/en/company/network.html)
